id,codigo orgao,descricao orgao,codigo unidade,descricao unidade,codigo programa,descricao programa,codigo acao,descricao acao,codigo da,descricao da,codigo meta,descricao meta,codigo regiao,descricao regiao,codigo prefeitura regional,descricao prefeitura regional,codigo distrito,descricao distrito,codigo sequencial da,codigo produto,descricao produto,descricao unidade medida,quantidade 2022,valor 2022,quantidade 2023,valor 2023,quantidade 2024,valor 2024,quantidade 2025,valor 2025
98_14_3002_3354,98,Fundo de Desenvolvimento Urbano,14,FUNDURB - Secretaria Municipal de Habitação,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,777.04.15.00.001,Subprefeitura Jabaquara,777,Despesa Regionalizável,4,Sul,15,JABAQUARA,0,Supra-Distrital,1,2851,Unidades habitacionais de interesse social com obras iniciadas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.01.01.00.001,Subprefeitura Perus/Anhanguera,777,Despesa Regionalizável,1,Norte,1,PERUS,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",20.0,"0,00",19.0,0,19.0,0,19.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.01.03.00.001,Subprefeitura Freguesia/Brasilândia,777,Despesa Regionalizável,1,Norte,3,FREGUESIA-BRASILANDIA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",40.0,"0,00",41.0,0,41.0,0,41.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.01.06.00.001,Subprefeitura Jaçanã/Tremembé,777,Despesa Regionalizável,1,Norte,6,JACANA-TREMEMBE,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",32.0,"0,00",33.0,0,33.0,0,33.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.02.22.00.001,Subprefeitura Ermelino Matarazzo,777,Despesa Regionalizável,2,Leste,22,ERMELINO MATARAZZO,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",18.0,"0,00",18.0,0,18.0,0,18.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.02.24.00.001,Subprefeitura Itaim Paulista,777,Despesa Regionalizável,2,Leste,24,ITAIM PAULISTA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",38.0,"0,00",38.0,0,38.0,0,38.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.02.25.00.001,Subprefeitura Mooca,777,Despesa Regionalizável,2,Leste,25,MOOCA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",16.0,"0,00",17.0,0,17.0,0,17.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.02.27.00.001,Subprefeitura Itaquera,777,Despesa Regionalizável,2,Leste,27,ITAQUERA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",50.0,"0,00",50.0,0,50.0,0,50.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.02.30.00.001,Subprefeitura São Mateus,777,Despesa Regionalizável,2,Leste,30,SAO MATEUS,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",51.0,"0,00",51.0,0,51.0,0,51.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.03.08.00.001,Subprefeitura Lapa,777,Despesa Regionalizável,3,Oeste,8,LAPA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",14.0,"0,00",14.0,0,14.0,0,14.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.03.11.00.001,Subprefeitura Pinheiros,777,Despesa Regionalizável,3,Oeste,11,PINHEIROS,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",7.0,"0,00",7.0,0,7.0,0,7.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.04.14.00.001,Subprefeitura Santo Amaro,777,Despesa Regionalizável,4,Sul,14,SANTO AMARO,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",11.0,"0,00",11.0,0,11.0,0,11.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.04.16.00.001,Subprefeitura Cidade Ademar,777,Despesa Regionalizável,4,Sul,16,CIDADE ADEMAR,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",46.0,"0,00",46.0,0,46.0,0,46.0
98_12_3022_3350,98,Fundo de Desenvolvimento Urbano,12,FUNDURB - Secretaria Municipal das Subprefeituras,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",777.04.20.00.001,Subprefeitura Parelheiros,777,Despesa Regionalizável,4,Sul,20,PARELHEIROS,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",46.0,"0,00",47.0,0,47.0,0,47.0
98_14_3002_3354,98,Fundo de Desenvolvimento Urbano,14,FUNDURB - Secretaria Municipal de Habitação,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,777.01.01.00.001,Subprefeitura Perus/Anhanguera,777,Despesa Regionalizável,1,Norte,1,PERUS,0,Supra-Distrital,1,2851,Unidades habitacionais de interesse social com obras iniciadas,unida,"0,00",1666655.0,"0,00",976218.0,0,1036727.0,0,1100364.0
98_14_3002_3354,98,Fundo de Desenvolvimento Urbano,14,FUNDURB - Secretaria Municipal de Habitação,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,777.01.03.00.001,Subprefeitura Freguesia/Brasilândia,777,Despesa Regionalizável,1,Norte,3,FREGUESIA-BRASILANDIA,0,Supra-Distrital,1,2851,Unidades habitacionais de interesse social com obras iniciadas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
98_14_3002_3354,98,Fundo de Desenvolvimento Urbano,14,FUNDURB - Secretaria Municipal de Habitação,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,777.01.06.00.001,Subprefeitura Jaçanã/Tremembé,777,Despesa Regionalizável,1,Norte,6,JACANA-TREMEMBE,0,Supra-Distrital,1,2851,Unidades habitacionais de interesse social com obras iniciadas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
98_14_3002_3354,98,Fundo de Desenvolvimento Urbano,14,FUNDURB - Secretaria Municipal de Habitação,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,777.02.22.00.001,Subprefeitura Ermelino Matarazzo,777,Despesa Regionalizável,2,Leste,22,ERMELINO MATARAZZO,0,Supra-Distrital,1,2851,Unidades habitacionais de interesse social com obras iniciadas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
98_14_3002_3354,98,Fundo de Desenvolvimento Urbano,14,FUNDURB - Secretaria Municipal de Habitação,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,777.02.24.00.001,Subprefeitura Itaim Paulista,777,Despesa Regionalizável,2,Leste,24,ITAIM PAULISTA,0,Supra-Distrital,1,2851,Unidades habitacionais de interesse social com obras iniciadas,unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
