id,codigo orgao,descricao orgao,codigo unidade,descricao unidade,codigo da função,descricao da funcao,codigo subfuncao,descricao da subfuncao,codigo programa,descricao programa,codigo acao,descricao acao,codigo fonte,descricao fonte,' 2022',' 2023',' 2024',' 2025'
29_30_3008_5013,29,Secretaria Municipal de Urbanismo e Licenciamento,30,Operação Urbana Consorciada Água Espraiada,17,Saneamento,451,Infra-Estrutura Urbana,3008,Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos,5013,Intervenções no Sistema de Drenagem,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_30_3009_3742,29,Secretaria Municipal de Urbanismo e Licenciamento,30,Operação Urbana Consorciada Água Espraiada,26,Transporte,453,Transportes Coletivos Urbanos,3009,Melhoria da Mobilidade Urbana Universal,3742,Participação no Sistema de Transporte sobre Trilhos,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_40_3009_5100,29,Secretaria Municipal de Urbanismo e Licenciamento,40,Operação Urbana Centro,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,5100,Intervenções no Sistema Viário,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_40_3022_1241,29,Secretaria Municipal de Urbanismo e Licenciamento,40,Operação Urbana Centro,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,1241,"Desenvolvimento de Estudos, Projetos  e Instrumentos de Políticas Urbanas",8,Tesouro Municipal - Recursos Vinculados,2000.0,0.0,0.0,0.0
29_40_3022_3350,29,Secretaria Municipal de Urbanismo e Licenciamento,40,Operação Urbana Centro,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_40_3006_1169,29,Secretaria Municipal de Urbanismo e Licenciamento,40,Operação Urbana Centro,15,Urbanismo,452,Serviços Urbanos,3006,Promoção dos Direitos da Pessoa com Deficiência,1169,Reforma e Acessibilidade em Passeios Públicos,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_40_3002_3354,29,Secretaria Municipal de Urbanismo e Licenciamento,40,Operação Urbana Centro,16,Habitação,451,Infra-Estrutura Urbana,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,8,Tesouro Municipal - Recursos Vinculados,471292.0,477290.0,681416.0,681416.0
29_40_3002_3356,29,Secretaria Municipal de Urbanismo e Licenciamento,40,Operação Urbana Centro,16,Habitação,451,Infra-Estrutura Urbana,3002,Acesso à Moradia Adequada,3356,Regularização Fundiária,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_50_3006_1169,29,Secretaria Municipal de Urbanismo e Licenciamento,50,Operação Urbana Consorciada Faria Lima,15,Urbanismo,451,Infra-Estrutura Urbana,3006,Promoção dos Direitos da Pessoa com Deficiência,1169,Reforma e Acessibilidade em Passeios Públicos,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_50_3009_5100,29,Secretaria Municipal de Urbanismo e Licenciamento,50,Operação Urbana Consorciada Faria Lima,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,5100,Intervenções no Sistema Viário,8,Tesouro Municipal - Recursos Vinculados,20005855.0,0.0,0.0,0.0
29_50_3022_1241,29,Secretaria Municipal de Urbanismo e Licenciamento,50,Operação Urbana Consorciada Faria Lima,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,1241,"Desenvolvimento de Estudos, Projetos  e Instrumentos de Políticas Urbanas",8,Tesouro Municipal - Recursos Vinculados,16618106.0,0.0,0.0,0.0
29_50_3022_3350,29,Secretaria Municipal de Urbanismo e Licenciamento,50,Operação Urbana Consorciada Faria Lima,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",8,Tesouro Municipal - Recursos Vinculados,68898905.0,0.0,0.0,0.0
29_50_3022_3662,29,Secretaria Municipal de Urbanismo e Licenciamento,50,Operação Urbana Consorciada Faria Lima,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3662,Apoio e Suporte Técnico para o Desenvolvimento de Ações Pertinentes à Fiscalização e Escrituração de Certificados de Potencial Adicional de Construção - CEPACs,8,Tesouro Municipal - Recursos Vinculados,3238748.0,0.0,0.0,0.0
29_50_3009_5395,29,Secretaria Municipal de Urbanismo e Licenciamento,50,Operação Urbana Consorciada Faria Lima,15,Urbanismo,452,Serviços Urbanos,3009,Melhoria da Mobilidade Urbana Universal,5395,"Ampliação, Reforma e Requalificação da Avenida Santo Amaro",8,Tesouro Municipal - Recursos Vinculados,72485688.0,0.0,0.0,0.0
29_50_3002_3354,29,Secretaria Municipal de Urbanismo e Licenciamento,50,Operação Urbana Consorciada Faria Lima,16,Habitação,451,Infra-Estrutura Urbana,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,8,Tesouro Municipal - Recursos Vinculados,51917953.0,51983644.0,74262348.0,69949546.0
29_50_3009_3742,29,Secretaria Municipal de Urbanismo e Licenciamento,50,Operação Urbana Consorciada Faria Lima,26,Transporte,453,Transportes Coletivos Urbanos,3009,Melhoria da Mobilidade Urbana Universal,3742,Participação no Sistema de Transporte sobre Trilhos,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_50_3009_1097,29,Secretaria Municipal de Urbanismo e Licenciamento,50,Operação Urbana Consorciada Faria Lima,26,Transporte,785,Transportes Especiais,3009,Melhoria da Mobilidade Urbana Universal,1097,"Construção de Ciclovias, Ciclofaixas e Ciclorrotas",8,Tesouro Municipal - Recursos Vinculados,574545.0,0.0,0.0,0.0
30_10_3016_2432,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,8,Assistência Social,605,Abastecimento,3016,Nutrição e Promoção da Segurança Alimentar,2432,Plano Municipal de Agroecologia e Desenvolvimento Rural Sustentável e Solidário - PMADRSS,0,Tesouro Municipal,2000.0,2538.0,2555.0,2604.0
30_10_3016_4470,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,8,Assistência Social,605,Abastecimento,3016,Nutrição e Promoção da Segurança Alimentar,4470,Manutenção e Operação de Centro de Referência de Segurança Alimentar e Nutricional,0,Tesouro Municipal,3448086.0,4375583.0,4406506.0,4489994.0
30_10_3016_5470,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,8,Assistência Social,605,Abastecimento,3016,Nutrição e Promoção da Segurança Alimentar,5470,Construção de Centro de Referência de Segurança Alimentar e Nutricional,0,Tesouro Municipal,2000.0,2399.0,2310.0,2214.0
30_10_3016_5474,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,8,Assistência Social,605,Abastecimento,3016,Nutrição e Promoção da Segurança Alimentar,5474,"Ampliação, Reforma e Requalificação de Centro de Referência de Segurança Alimentar e Nutricional",2,Transferências Federais,485479.0,0.0,0.0,0.0
30_10_3016_8023,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,8,Assistência Social,605,Abastecimento,3016,Nutrição e Promoção da Segurança Alimentar,8023,"Instituição de uma política pública permanente de promoção da segurança alimentar para a população em situação de alta vulnerabilidade social no município, incluindo a população em situação de rua e comunidades vulneráveis.",0,Tesouro Municipal,0.0,10000000.0,10000000.0,10000000.0
30_10_3024_2100,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,0,Tesouro Municipal,20470479.0,25351403.0,25514138.0,25953492.0
30_10_3011_1220,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",1220,Desenvolvimento de Sistemas de Informação e Comunicação,0,Tesouro Municipal,1000.0,1199.0,1155.0,1107.0
30_10_3011_2818,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",0,Tesouro Municipal,3336083.0,4233452.0,4263372.0,4344147.0
30_10_3024_2171,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,0,Tesouro Municipal,4260776.0,5406877.0,5445089.0,5548255.0
30_10_3019_4432,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,333,Empregabilidade,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,4432,"Capacitação, Formação e Aperfeiçoamento dos Trabalhadores",0,Tesouro Municipal,53241160.0,41871767.0,42338811.0,42613973.0
30_10_3019_9358,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,333,Empregabilidade,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,9358,"E1022 - Capacitação de Trancista, Escovista, Manicure e Barbearia a ser Executada pela ANDDDES Agencia Nacional de Defesa e Garantia dos Direitos Difusos a Educação e Saúde (CNPJ 21.624.370/0002-50)",0,Tesouro Municipal,100000.0,0.0,0.0,0.0
30_10_3019_2332,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,2332,Incentivo à Economia Popular e Solidária,0,Tesouro Municipal,1000.0,1269.0,1277.0,1302.0
30_10_3019_2407,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,2407,Política Municipal de Desenvolvimento Econômico,0,Tesouro Municipal,4094943.0,5196437.0,5233163.0,5332313.0
30_10_3019_2409,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,2409,Programa Mãos e Mentes Paulistanas,0,Tesouro Municipal,1454168.0,1845323.0,1858364.0,1893573.0
30_10_3019_2410,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,2410,Fomento e Apoio ao Cooperativismo,0,Tesouro Municipal,2000.0,2538.0,2555.0,2604.0
30_10_3019_2438,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,2438,Operação e Manutenção da São Paulo Investimentos e Negócios,0,Tesouro Municipal,1514698.0,1922135.0,1935719.0,1972394.0
30_10_3019_4315,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,4315,Operação e Manutenção do VAI TEC,0,Tesouro Municipal,1158152.0,1469682.0,1480068.0,1508111.0
30_10_3019_4424,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,4424,"Fomento às Cadeias Produtivas, Vocações Produtivas e Projetos Locais",0,Tesouro Municipal,5252000.0,6300700.0,6370979.0,6412384.0
30_10_3019_4430,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,4430,Operação e Manutenção dos Centros de Apoio ao Trabalho e Empreendedorismo,0,Tesouro Municipal,18500184.0,23303500.0,23563431.0,23716571.0
30_10_3019_4440,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,4440,Operação e Manutenção da Agência São Paulo de Desenvolvimento - ADESAMPA,0,Tesouro Municipal,27000000.0,20154178.0,20378982.0,20511426.0
30_10_3019_4460,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,4460,Fomento aos Polos de Desenvolvimento,0,Tesouro Municipal,1000.0,1269.0,1277.0,1301.0
30_10_3019_9264,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,9264,Projeto: Zeladoria de Praças,0,Tesouro Municipal,500000.0,0.0,0.0,0.0
30_10_3015_2640,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,695,Turismo,3015,Promoção da Cidade como Referência Global e Destino Turístico,2640,Apoio às Ações Municipais de Turismo,0,Tesouro Municipal,26000.0,32994.0,33226.0,33856.0
30_10_3016_4422,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,695,Turismo,3016,Nutrição e Promoção da Segurança Alimentar,4422,Ações de Educação em Segurança Alimentar e Nutricional,0,Tesouro Municipal,3000.0,3806.0,3834.0,3906.0
30_10_3019_9501,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,11,Trabalho,695,Turismo,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,9501,"Implantar o Polo Cultural, Gastronômico e Turístico",0,Tesouro Municipal,0.0,10000000.0,10000000.0,10000000.0
30_10_3019_4434,30,"Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo",10,Gabinete do Secretário,12,Educação,366,Educação de Jovens e Adultos,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,4434,Bolsa-Trabalho,0,Tesouro Municipal,23233388.0,29265615.0,29592048.0,29784368.0
32_10_3024_2100,32,Controladoria Geral do Município,10,Gabinete da Controladoria Geral,4,Administração,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,0,Tesouro Municipal,27609216.0,28783369.0,29579025.0,31621057.0
32_10_3012_2404,32,Controladoria Geral do Município,10,Gabinete da Controladoria Geral,4,Administração,124,Controle Interno,3012,"Participação, Transparência e Controle Social da Administração Pública",2404,Ações do Programa Agentes de Governo Aberto,0,Tesouro Municipal,111202.0,117681.0,115000.0,115000.0
32_10_3012_4822,32,Controladoria Geral do Município,10,Gabinete da Controladoria Geral,4,Administração,124,Controle Interno,3012,"Participação, Transparência e Controle Social da Administração Pública",4822,"Promoção da Transparência, do Acesso à Informação e do Controle Social",0,Tesouro Municipal,318030.0,327462.0,330000.0,340000.0
32_10_3011_1220,32,Controladoria Geral do Município,10,Gabinete da Controladoria Geral,4,Administração,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",1220,Desenvolvimento de Sistemas de Informação e Comunicação,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
32_10_3011_2818,32,Controladoria Geral do Município,10,Gabinete da Controladoria Geral,4,Administração,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",0,Tesouro Municipal,111000.0,122798.0,130000.0,140000.0
32_10_3024_2171,32,Controladoria Geral do Município,10,Gabinete da Controladoria Geral,4,Administração,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,0,Tesouro Municipal,3568162.0,4400270.0,4300000.0,4300000.0
33_10_3024_2100,33,Agência Reg. de Serv. Públicos do Mun de São Paulo,10,Agência Reg. de Serv. Públicos do Mun de São Paulo,4,Administração,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,0,Tesouro Municipal,20054801.0,75754758.0,76452219.0,77804383.0
33_10_3024_2100,33,Agência Reg. de Serv. Públicos do Mun de São Paulo,10,Agência Reg. de Serv. Públicos do Mun de São Paulo,4,Administração,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,8,Tesouro Municipal - Recursos Vinculados,2000004.0,2004000.0,2004000.0,2004000.0
